country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",19-01-2026 08:00,26.506177,77.025989,NO2,30,64,46
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",19-01-2026 08:00,25.16409,75.858137,NO2,36,106,66
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",19-01-2026 08:00,25.344694,72.626208,OZONE,4,65,17
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",19-01-2026 08:00,26.268249,73.0193853,PM2.5,24,117,49
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",19-01-2026 08:00,26.268249,73.0193853,CO,5,70,33
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",19-01-2026 08:00,17.544899,78.486949,OZONE,8,41,16
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",19-01-2026 08:00,17.429398,78.569354,PM10,72,97,82
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",19-01-2026 08:00,17.429398,78.569354,SO2,10,13,11
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",19-01-2026 08:00,17.429398,78.569354,OZONE,15,33,15
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",19-01-2026 08:00,17.37206,78.50864,NH3,2,4,3
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",19-01-2026 08:00,17.37206,78.50864,CO,28,42,32
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",19-01-2026 08:00,17.37206,78.50864,OZONE,13,38,22
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",19-01-2026 08:00,17.528544,78.286195,PM2.5,39,49,45
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",19-01-2026 08:00,17.4559458,78.4332152,OZONE,NA,NA,NA
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",19-01-2026 08:00,17.417094,78.457437,NH3,4,5,4
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",19-01-2026 08:00,17.417094,78.457437,OZONE,19,36,19
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",19-01-2026 08:00,29.931624,73.864511,PM2.5,38,308,103
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",19-01-2026 08:00,29.931624,73.864511,NO2,41,165,79
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",19-01-2026 08:00,29.931624,73.864511,OZONE,6,133,12
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",19-01-2026 08:00,26.159933,75.780517,PM2.5,113,365,248
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",19-01-2026 08:00,26.159933,75.780517,SO2,2,4,3
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",19-01-2026 08:00,24.5886166,73.6321397,NH3,1,12,6
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",19-01-2026 08:00,24.5886166,73.6321397,SO2,6,9,8
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",19-01-2026 08:00,24.5886166,73.6321397,CO,5,86,31
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",19-01-2026 08:00,27.33853,88.614099,NO2,6,7,6
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",19-01-2026 08:00,27.33853,88.614099,SO2,1,1,1
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",19-01-2026 08:00,13.0664,80.2112,NO2,10,18,12
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",19-01-2026 08:00,13.0664,80.2112,SO2,2,8,4
India,TamilNadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",19-01-2026 08:00,13.218341,80.32027,NO2,3,4,4
India,TamilNadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",19-01-2026 08:00,13.218341,80.32027,SO2,22,22,22
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",19-01-2026 08:00,13.1278,80.2642,PM10,76,160,116
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",19-01-2026 08:00,13.1278,80.2642,NH3,2,4,3
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",19-01-2026 08:00,13.1278,80.2642,SO2,2,11,7
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",19-01-2026 08:00,13.1278,80.2642,CO,44,60,52
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",19-01-2026 08:00,13.1662,80.2584,PM10,51,137,87
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",19-01-2026 08:00,12.9533,80.2357,NO2,3,10,6
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",19-01-2026 08:00,9.36399,78.831977,CO,14,19,18
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",19-01-2026 08:00,17.540891,78.358528,NO2,10,57,34
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",19-01-2026 08:00,17.540891,78.358528,CO,6,57,28
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",19-01-2026 08:00,17.460103,78.334361,PM10,40,131,77
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",19-01-2026 08:00,17.470431,78.566959,PM2.5,43,43,43
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",19-01-2026 08:00,17.470431,78.566959,PM10,67,88,74
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",19-01-2026 08:00,17.470431,78.566959,NO2,19,57,35
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",19-01-2026 08:00,17.470431,78.566959,CO,11,41,20
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",19-01-2026 08:00,24.041198,74.780702,NO2,15,67,28
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",19-01-2026 08:00,24.041198,74.780702,NH3,4,8,6
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",19-01-2026 08:00,24.041198,74.780702,OZONE,31,119,47
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",19-01-2026 08:00,25.03636,73.883502,CO,12,71,30
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",19-01-2026 08:00,26.031443,76.359327,PM2.5,56,349,146
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",19-01-2026 08:00,24.885261,72.857549,PM2.5,33,130,66
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",19-01-2026 08:00,24.885261,72.857549,NO2,10,64,30
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",19-01-2026 08:00,13.4127,80.1081,SO2,30,101,70
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",19-01-2026 08:00,10.96782,78.080882,NO2,NA,NA,NA
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",19-01-2026 08:00,9.865935,78.022669,CO,24,27,27
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",19-01-2026 08:00,11.258242,77.552761,PM2.5,65,65,65
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",19-01-2026 08:00,11.258242,77.552761,NH3,2,3,2
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",19-01-2026 08:00,11.258242,77.552761,OZONE,23,23,23
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",19-01-2026 08:00,17.5316895,78.218939,NH3,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",19-01-2026 08:00,17.5316895,78.218939,OZONE,12,13,12
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",19-01-2026 08:00,17.585705,78.126199,PM2.5,24,67,45
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",19-01-2026 08:00,17.585705,78.126199,OZONE,20,29,21
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",19-01-2026 08:00,17.544899,78.486949,PM10,67,99,81
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",19-01-2026 08:00,17.544899,78.486949,NO2,11,16,15
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",19-01-2026 08:00,17.544899,78.486949,CO,11,39,22
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",19-01-2026 08:00,25.14389,75.821256,NH3,3,8,6
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",19-01-2026 08:00,27.213494,73.734444,OZONE,38,130,65
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",19-01-2026 08:00,25.771061,73.340227,NO2,22,84,43
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",19-01-2026 08:00,11.6829898,79.7532099,PM2.5,NA,NA,NA
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",19-01-2026 08:00,11.6829898,79.7532099,OZONE,NA,NA,NA
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",19-01-2026 08:00,11.7637683,79.7499835,NH3,1,3,2
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",19-01-2026 08:00,11.7637683,79.7499835,OZONE,1,2,2
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",19-01-2026 08:00,17.349694,78.451437,NO2,8,19,12
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",19-01-2026 08:00,17.349694,78.451437,NH3,3,3,3
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",19-01-2026 08:00,23.8175497,91.2726974,PM2.5,NA,NA,NA
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",19-01-2026 08:00,23.8175497,91.2726974,NH3,NA,NA,NA
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",19-01-2026 08:00,27.23711,78.01936,PM10,113,257,156
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",19-01-2026 08:00,27.106972,78.000111,SO2,9,25,16
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",19-01-2026 08:00,27.19865833,78.00598056,PM10,110,200,144
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",19-01-2026 08:00,26.509954,80.249612,OZONE,15,17,16
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",19-01-2026 08:00,26.4703136,80.3229863,NO2,52,56,55
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",19-01-2026 08:00,28.2348927,77.8683002,NO2,8,10,9
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",19-01-2026 08:00,28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",19-01-2026 08:00,28.2348927,77.8683002,CO,69,86,73
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",19-01-2026 08:00,28.2348927,77.8683002,OZONE,22,28,23
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",19-01-2026 08:00,26.766433,80.927299,PM10,67,215,116
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",19-01-2026 08:00,28.9535882,77.7622941,PM2.5,304,467,372
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",19-01-2026 08:00,28.9535882,77.7622941,PM10,151,429,248
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",19-01-2026 08:00,29.06351,77.709723,NH3,1,2,1
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",19-01-2026 08:00,28.83526,78.7446,PM10,81,255,135
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",19-01-2026 08:00,28.840739,78.697531,OZONE,4,77,4
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",19-01-2026 08:00,28.88528,78.7388,PM2.5,56,310,156
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",19-01-2026 08:00,28.88528,78.7388,CO,31,73,39
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",19-01-2026 08:00,28.856664,78.772638,PM10,88,179,125
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",19-01-2026 08:00,28.856664,78.772638,SO2,41,62,51
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",19-01-2026 08:00,28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",19-01-2026 08:00,28.849399,78.742362,CO,32,101,52
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",19-01-2026 08:00,29.4723508,77.7194031,PM10,86,401,193
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",19-01-2026 08:00,27.169338,78.03582,PM2.5,41,113,77
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",19-01-2026 08:00,27.169338,78.03582,SO2,19,30,25
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",19-01-2026 08:00,27.169338,78.03582,CO,2,18,7
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",19-01-2026 08:00,28.359581,79.414455,NH3,1,1,1
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",19-01-2026 08:00,28.359581,79.414455,CO,72,142,102
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",19-01-2026 08:00,28.38910936,79.42963708,NO2,9,10,10
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",19-01-2026 08:00,28.38910936,79.42963708,CO,20,68,34
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",19-01-2026 08:00,27.168897,78.37696,OZONE,14,16,15
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",19-01-2026 08:00,27.1594,78.3953,SO2,20,26,22
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",19-01-2026 08:00,28.646233,77.358075,PM10,258,500,433
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",19-01-2026 08:00,28.646233,77.358075,NH3,9,10,9
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",19-01-2026 08:00,28.646233,77.358075,CO,30,179,92
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",19-01-2026 08:00,28.757294,77.278792,PM2.5,379,500,476
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",19-01-2026 08:00,26.906111,80.948222,NH3,12,17,15
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",19-01-2026 08:00,26.90723,80.98579,NH3,6,6,6
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",19-01-2026 08:00,26.90723,80.98579,SO2,42,46,43
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",19-01-2026 08:00,26.90723,80.98579,CO,11,18,14
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",19-01-2026 08:00,28.999264,77.7590354,NH3,15,24,19
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",19-01-2026 08:00,28.999264,77.7590354,SO2,16,32,23
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",19-01-2026 08:00,25.4547,78.6039,PM2.5,28,107,63
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",19-01-2026 08:00,26.428282,80.327067,PM2.5,17,183,89
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",19-01-2026 08:00,26.428282,80.327067,PM10,13,150,101
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",19-01-2026 08:00,26.428282,80.327067,OZONE,8,11,10
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",19-01-2026 08:00,26.509954,80.249612,PM10,85,211,141
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",19-01-2026 08:00,28.685382,77.453839,PM10,175,442,320
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",19-01-2026 08:00,28.6603346,77.3572563,NO2,29,187,83
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",19-01-2026 08:00,26.730136,83.433859,OZONE,1,6,5
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",19-01-2026 08:00,28.5447608,77.3231257,NH3,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",19-01-2026 08:00,28.6245479,77.3577104,PM10,187,421,310
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",19-01-2026 08:00,28.5898,77.3101,NH3,7,8,7
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",19-01-2026 08:00,25.44919916,81.82735986,NH3,9,21,13
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",19-01-2026 08:00,25.3505986,82.9083074,PM2.5,32,56,46
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",19-01-2026 08:00,25.3505986,82.9083074,OZONE,7,26,17
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",19-01-2026 08:00,25.301778,82.996789,OZONE,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",19-01-2026 08:00,25.32393,82.99687,OZONE,2,6,2
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",19-01-2026 08:00,27.571409,77.655757,PM2.5,37,69,54
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",19-01-2026 08:00,27.571409,77.655757,NO2,12,12,12
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",19-01-2026 08:00,30.269444,78.044167,NO2,1,6,2
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",19-01-2026 08:00,30.269444,78.044167,CO,8,12,10
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",19-01-2026 08:00,29.2124114,78.9611753,NH3,10,11,10
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",19-01-2026 08:00,30.075911,78.2859547,NH3,5,14,8
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",19-01-2026 08:00,23.685297,86.945968,PM10,113,240,161
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",19-01-2026 08:00,23.685297,86.945968,NH3,3,9,5
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",19-01-2026 08:00,23.685297,86.945968,SO2,17,42,26
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",19-01-2026 08:00,23.697936,86.944395,PM2.5,111,325,267
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",19-01-2026 08:00,23.697936,86.944395,CO,35,122,84
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",19-01-2026 08:00,23.616515,87.119133,PM2.5,115,326,261
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",19-01-2026 08:00,23.616515,87.119133,SO2,8,15,11
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",19-01-2026 08:00,22.7605581,88.3617589,PM2.5,77,231,146
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",19-01-2026 08:00,22.7605581,88.3617589,PM10,70,144,107
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",19-01-2026 08:00,23.567923,87.306843,PM2.5,130,316,224
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",19-01-2026 08:00,23.567923,87.306843,NH3,2,3,3
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",19-01-2026 08:00,23.567923,87.306843,OZONE,19,124,22
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",19-01-2026 08:00,23.508764,87.35444,PM10,105,168,135
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",19-01-2026 08:00,23.549395,87.300496,CO,52,94,85
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",19-01-2026 08:00,22.06047,88.109737,NO2,13,45,26
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",19-01-2026 08:00,22.06047,88.109737,CO,32,90,60
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",19-01-2026 08:00,22.629801,88.352017,PM2.5,105,323,221
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",19-01-2026 08:00,22.629801,88.352017,OZONE,24,61,25
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",19-01-2026 08:00,22.6025571,88.3105664,PM10,82,163,122
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",19-01-2026 08:00,22.6025571,88.3105664,CO,28,111,62
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",19-01-2026 08:00,22.611968,88.347422,PM2.5,104,414,274
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",19-01-2026 08:00,22.611968,88.347422,NO2,21,37,26
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",19-01-2026 08:00,22.611968,88.347422,CO,68,124,107
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",19-01-2026 08:00,22.5687319,88.2797276,PM10,137,403,249
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",19-01-2026 08:00,22.5687319,88.2797276,NO2,6,87,47
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",19-01-2026 08:00,22.5367507,88.3638022,CO,38,125,113
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",19-01-2026 08:00,22.58157048,88.41002457,CO,20,72,66
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",19-01-2026 08:00,22.49929,88.36917,NO2,37,79,56
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",19-01-2026 08:00,22.627847,88.380669,PM10,112,312,173
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",19-01-2026 08:00,22.51106,88.35142,OZONE,3,52,4
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",19-01-2026 08:00,22.5448082,88.3403691,PM2.5,135,328,240
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",19-01-2026 08:00,26.6879226,88.4152495,SO2,14,17,15
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",19-01-2026 08:00,24.762518,84.982348,NO2,18,23,21
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",19-01-2026 08:00,24.762518,84.982348,NH3,3,5,4
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",19-01-2026 08:00,25.697189,85.2459,PM2.5,103,370,246
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",19-01-2026 08:00,25.560083,87.553265,SO2,13,21,17
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",19-01-2026 08:00,25.560083,87.553265,CO,52,83,66
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",19-01-2026 08:00,26.0881305,87.93840336,OZONE,16,19,16
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",19-01-2026 08:00,27.308328,84.531742,PM2.5,57,280,86
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",19-01-2026 08:00,27.308328,84.531742,SO2,16,17,16
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",19-01-2026 08:00,16.536107,80.594233,OZONE,26,26,26
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",19-01-2026 08:00,16.486692,80.699436,SO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",19-01-2026 08:00,16.486692,80.699436,OZONE,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",19-01-2026 08:00,16.509717,80.612222,NO2,23,62,40
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",19-01-2026 08:00,16.509717,80.612222,NH3,4,6,5
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",19-01-2026 08:00,17.72,83.3,PM2.5,126,320,246
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",19-01-2026 08:00,27.103358,93.679645,PM2.5,38,402,192
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",19-01-2026 08:00,26.446912,91.439057,PM2.5,109,169,146
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",19-01-2026 08:00,26.446912,91.439057,PM10,101,121,113
India,Assam,Silchar,"Tarapur, Silchar - PCBA",19-01-2026 08:00,24.82827,92.79525,NO2,21,27,24
India,Assam,Silchar,"Tarapur, Silchar - PCBA",19-01-2026 08:00,24.82827,92.79525,OZONE,2,2,2
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",19-01-2026 08:00,26.987634,94.636574,PM10,45,98,65
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",19-01-2026 08:00,26.987634,94.636574,SO2,13,14,14
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",19-01-2026 08:00,26.146529,87.454184,NH3,4,5,4
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",19-01-2026 08:00,14.465052,78.824187,NH3,3,4,3
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",19-01-2026 08:00,13.67,79.35,PM2.5,45,188,111
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",19-01-2026 08:00,13.67,79.35,SO2,12,38,22
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",19-01-2026 08:00,13.615387,79.40923,SO2,14,16,15
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",19-01-2026 08:00,16.536107,80.594233,PM2.5,64,182,85
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",19-01-2026 08:00,16.536107,80.594233,NO2,22,23,22
